,pcfg_jed,pcfg_odz,pcfg_prec,pcfg_f1,pcfg_isti,cnn_jed,cnn_odz,cnn_prec,cnn_f1,cnn_isti
tdbD00009710,0.7472527472527473,0.46153846153846156,0.48,0.47058823529411764,False,1.0,1.0,1.0,1.0,True
tdbD00009711,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009734,0.8478260869565217,0.8518518518518519,0.7931034482758621,0.8214285714285715,False,1.0,1.0,1.0,1.0,True
tdbD00009735,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00009736,0.9560439560439561,0.9615384615384616,0.9615384615384616,0.9615384615384616,False,1.0,1.0,1.0,1.0,True
tdbD00009757,0.9130434782608695,0.9615384615384616,0.8928571428571429,0.9259259259259259,False,0.9782608695652174,1.0,0.9629629629629629,0.9811320754716981,False
tdbD00009766,0.8222222222222222,0.68,0.8095238095238095,0.7391304347826089,False,1.0,1.0,1.0,1.0,True
tdbD00009773,0.9777777777777777,1.0,0.9629629629629629,0.9811320754716981,False,1.0,1.0,1.0,1.0,True
tdbD00009774,0.9555555555555556,0.96,0.96,0.96,False,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00009782,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009789,1.0,1.0,1.0,1.0,True,0.8823529411764706,0.8148148148148148,1.0,0.8979591836734693,False
tdbD00009798,0.8352941176470589,0.84,0.7241379310344828,0.7777777777777777,False,0.9529411764705882,0.92,1.0,0.9583333333333334,False
tdbD00009813,0.9404761904761905,0.9259259259259259,0.9615384615384616,0.9433962264150944,False,0.9285714285714286,0.8518518518518519,0.9583333333333334,0.9019607843137256,False
tdbD00009832,0.9753086419753086,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00009835,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009845,0.8780487804878049,0.7916666666666666,1.0,0.8837209302325582,False,0.975609756097561,0.9583333333333334,1.0,0.9787234042553191,False
tdbD00009855,0.6419753086419753,0.56,0.7368421052631579,0.6363636363636364,False,1.0,1.0,1.0,1.0,True
tdbD00009872,0.9259259259259259,0.88,1.0,0.9361702127659575,False,1.0,1.0,1.0,1.0,True
tdbD00009890,0.8414634146341463,0.6666666666666666,0.6956521739130435,0.6808510638297872,False,1.0,1.0,1.0,1.0,True
tdbD00009892,0.8780487804878049,0.88,0.7857142857142857,0.830188679245283,False,0.975609756097561,0.96,1.0,0.9795918367346939,False
tdbD00009896,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009898,0.5555555555555556,0.44,0.55,0.48888888888888893,False,0.9259259259259259,0.88,1.0,0.9361702127659575,False
tdbD00009914,0.9529411764705882,0.9583333333333334,0.9583333333333334,0.9583333333333334,False,0.9764705882352941,1.0,0.96,0.9795918367346939,False
tdbD00009916,0.8352941176470589,0.72,1.0,0.8372093023255813,False,1.0,1.0,1.0,1.0,True
tdbD00009924,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,0.9139784946236559,0.8333333333333334,1.0,0.9090909090909091,False
tdbD00009934,0.8160919540229885,0.7407407407407407,0.6666666666666666,0.7017543859649122,False,0.9770114942528736,1.0,0.9642857142857143,0.9818181818181818,False
tdbD00009936,0.9130434782608695,0.9615384615384616,0.8928571428571429,0.9259259259259259,False,0.9347826086956522,0.8076923076923077,0.7777777777777778,0.7924528301886792,False
tdbD00009950,0.8924731182795699,0.8571428571428571,0.8888888888888888,0.8727272727272727,False,1.0,1.0,1.0,1.0,True
tdbD00009977,0.9340659340659341,0.9230769230769231,0.8888888888888888,0.9056603773584906,False,0.9340659340659341,0.8846153846153846,1.0,0.9387755102040816,False
tdbD00009982,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009998,0.8409090909090909,0.8846153846153846,0.8518518518518519,0.8679245283018868,False,1.0,1.0,1.0,1.0,True
tdbD00010000,0.9111111111111111,0.8333333333333334,0.8,0.816326530612245,False,0.9111111111111111,0.8333333333333334,1.0,0.9090909090909091,False
tdbD00010005,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010024,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False
tdbD00010027,0.8823529411764706,0.88,0.8461538461538461,0.8627450980392156,False,1.0,1.0,1.0,1.0,True
tdbD00010029,0.8588235294117647,0.84,0.8076923076923077,0.8235294117647058,False,1.0,1.0,1.0,1.0,True
tdbD00010032,0.9550561797752809,0.9629629629629629,0.9629629629629629,0.9629629629629629,False,0.9325842696629213,0.8888888888888888,1.0,0.9411764705882353,False
tdbD00010040,0.7303370786516854,0.48,0.48,0.48,False,0.9775280898876404,0.96,1.0,0.9795918367346939,False
tdbD00010053,0.6777777777777778,0.6,0.6,0.6,False,0.8888888888888888,0.8,1.0,0.888888888888889,False
tdbD00010060,0.7727272727272727,0.72,0.8181818181818182,0.7659574468085107,False,0.9772727272727273,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00010076,0.8863636363636364,0.875,0.8076923076923077,0.8400000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00010081,0.8390804597701149,0.88,0.7857142857142857,0.830188679245283,False,1.0,1.0,1.0,1.0,True
tdbD00010085,0.8681318681318682,0.8461538461538461,0.8148148148148148,0.830188679245283,False,0.978021978021978,1.0,0.9629629629629629,0.9811320754716981,False
tdbD00010093,0.9354838709677419,1.0,0.8928571428571429,0.9433962264150945,False,1.0,1.0,1.0,1.0,True
tdbD00010104,0.9340659340659341,0.9230769230769231,0.8888888888888888,0.9056603773584906,False,0.8681318681318682,0.7692307692307693,1.0,0.8695652173913044,False
tdbD00010117,0.8636363636363636,0.875,0.7777777777777778,0.823529411764706,False,0.9090909090909091,0.875,0.9545454545454546,0.9130434782608695,False
tdbD00010145,0.8888888888888888,0.8888888888888888,0.9230769230769231,0.9056603773584906,False,1.0,1.0,1.0,1.0,True
tdbD00010165,0.8863636363636364,0.875,0.8076923076923077,0.8400000000000001,False,0.9318181818181818,0.875,1.0,0.9333333333333333,False
tdbD00010167,0.9333333333333333,0.8888888888888888,1.0,0.9411764705882353,False,1.0,1.0,1.0,1.0,True
tdbD00010173,0.9512195121951219,1.0,0.9259259259259259,0.9615384615384615,False,1.0,1.0,1.0,1.0,True
tdbD00010177,0.7849462365591398,0.68,0.6538461538461539,0.6666666666666666,False,1.0,1.0,1.0,1.0,True
tdbD00010179,0.8695652173913043,0.8518518518518519,0.92,0.8846153846153846,False,1.0,1.0,1.0,1.0,True
tdbD00010184,0.6739130434782609,0.4642857142857143,0.4482758620689655,0.456140350877193,False,1.0,1.0,1.0,1.0,True
tdbD00010187,0.8210526315789474,0.6785714285714286,0.59375,0.6333333333333334,False,0.9578947368421052,0.9285714285714286,1.0,0.962962962962963,False
tdbD00010211,0.7582417582417582,0.6538461538461539,0.5862068965517241,0.6181818181818182,False,1.0,1.0,1.0,1.0,True
tdbD00010224,0.9777777777777777,0.9629629629629629,1.0,0.9811320754716981,False,1.0,1.0,1.0,1.0,True
tdbD00010234,0.975609756097561,0.96,1.0,0.9795918367346939,False,1.0,1.0,1.0,1.0,True
tdbD00010236,0.975609756097561,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00010245,0.975609756097561,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00010265,0.8591549295774648,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00010281,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010294,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010312,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010317,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010350,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010356,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010360,0.7894736842105263,0.7619047619047619,0.6956521739130435,0.7272727272727272,False,1.0,1.0,1.0,1.0,True
tdbD00010381,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.47368421052631576,False,0.7894736842105263,0.5789473684210527,1.0,0.7333333333333334,False
tdbD00010388,0.6986301369863014,0.5,0.4074074074074074,0.44897959183673464,False,1.0,1.0,1.0,1.0,True
tdbD00010394,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010429,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010432,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010443,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010447,0.9444444444444444,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010448,0.9444444444444444,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010456,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010459,0.8947368421052632,0.8095238095238095,0.7083333333333334,0.7555555555555556,False,1.0,1.0,1.0,1.0,True
tdbD00010472,0.9452054794520548,1.0,0.9130434782608695,0.9545454545454545,False,0.9726027397260274,0.9523809523809523,1.0,0.975609756097561,False
tdbD00010482,0.7397260273972602,0.631578947368421,0.7058823529411765,0.6666666666666667,False,1.0,1.0,1.0,1.0,True
tdbD00010483,0.7183098591549296,0.6,0.5,0.5454545454545454,False,1.0,1.0,1.0,1.0,True
tdbD00010501,0.9154929577464789,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00010510,0.9444444444444444,0.9047619047619048,1.0,0.9500000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00010520,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010527,0.9726027397260274,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00010536,0.868421052631579,0.8571428571428571,0.8571428571428571,0.8571428571428571,False,1.0,1.0,1.0,1.0,True
tdbD00010583,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010584,0.972972972972973,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00010608,0.92,0.9523809523809523,0.9090909090909091,0.9302325581395349,False,1.0,1.0,1.0,1.0,True
tdbD00010619,0.6578947368421053,0.5238095238095238,0.6470588235294118,0.5789473684210527,False,1.0,1.0,1.0,1.0,True
tdbD00010631,0.8918918918918919,0.8,1.0,0.888888888888889,False,1.0,1.0,1.0,1.0,True
tdbD00010632,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010647,0.868421052631579,0.8,0.8888888888888888,0.8421052631578948,False,1.0,1.0,1.0,1.0,True
tdbD00010667,0.7922077922077922,0.65,0.6842105263157895,0.6666666666666667,False,1.0,1.0,1.0,1.0,True
tdbD00010675,0.868421052631579,0.8571428571428571,0.9,0.8780487804878048,False,1.0,1.0,1.0,1.0,True
tdbD00010690,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010711,0.7808219178082192,0.7142857142857143,0.6521739130434783,0.6818181818181819,False,1.0,1.0,1.0,1.0,True
tdbD00010730,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010739,0.6578947368421053,0.5238095238095238,0.6470588235294118,0.5789473684210527,False,1.0,1.0,1.0,1.0,True
tdbD00010756,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010762,0.6578947368421053,0.5238095238095238,0.6470588235294118,0.5789473684210527,False,1.0,1.0,1.0,1.0,True
tdbD00010767,0.9726027397260274,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00010769,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010770,0.9452054794520548,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010771,0.92,0.9523809523809523,0.9090909090909091,0.9302325581395349,False,1.0,1.0,1.0,1.0,True
tdbD00010773,0.8356164383561644,0.8,0.8888888888888888,0.8421052631578948,False,1.0,1.0,1.0,1.0,True
tdbD00010777,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010778,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010786,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010809,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010856,0.9736842105263158,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00010871,0.868421052631579,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00010877,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010878,0.868421052631579,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00010894,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010919,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010922,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010934,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010944,0.9736842105263158,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00010973,0.8589743589743589,0.85,0.7083333333333334,0.7727272727272727,False,1.0,1.0,1.0,1.0,True
tdbD00010995,0.7638888888888888,0.631578947368421,0.8571428571428571,0.7272727272727273,False,0.9722222222222222,0.9473684210526315,1.0,0.972972972972973,False
tdbD00011007,0.8082191780821918,0.6,0.631578947368421,0.6153846153846154,False,1.0,1.0,1.0,1.0,True
tdbD00011008,0.8082191780821918,0.6,0.631578947368421,0.6153846153846154,False,0.9726027397260274,0.95,1.0,0.9743589743589743,False
tdbD00011016,0.9178082191780822,0.85,0.85,0.85,False,1.0,1.0,1.0,1.0,True
tdbD00011025,0.6388888888888888,0.55,0.5238095238095238,0.5365853658536585,False,1.0,1.0,1.0,1.0,True
tdbD00011026,0.918918918918919,0.85,1.0,0.9189189189189189,False,1.0,1.0,1.0,1.0,True
tdbD00011035,0.7027027027027027,0.6,0.5454545454545454,0.5714285714285713,False,1.0,1.0,1.0,1.0,True
tdbD00011036,0.8108108108108109,0.75,0.7894736842105263,0.7692307692307692,False,1.0,1.0,1.0,1.0,True
tdbD00011040,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011044,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011054,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011062,0.8133333333333334,0.7619047619047619,0.8,0.7804878048780488,False,1.0,1.0,1.0,1.0,True
tdbD00011068,0.974025974025974,0.9473684210526315,1.0,0.972972972972973,False,1.0,1.0,1.0,1.0,True
tdbD00011096,0.7402597402597403,0.45,0.42857142857142855,0.4390243902439024,False,1.0,1.0,1.0,1.0,True
tdbD00011102,0.75,0.7142857142857143,0.6818181818181818,0.6976744186046512,False,1.0,1.0,1.0,1.0,True
tdbD00011122,0.9722222222222222,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00011123,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011126,0.9733333333333334,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00011132,0.948051948051948,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00011134,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011135,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011136,0.6388888888888888,0.5714285714285714,0.5454545454545454,0.5581395348837208,False,0.8888888888888888,0.8095238095238095,1.0,0.8947368421052632,False
tdbD00011138,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011163,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011167,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011194,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011239,0.863013698630137,0.85,0.7727272727272727,0.8095238095238095,False,1.0,1.0,1.0,1.0,True
tdbD00011255,0.863013698630137,0.85,0.7727272727272727,0.8095238095238095,False,1.0,1.0,1.0,1.0,True
tdbD00011281,0.9178082191780822,0.85,0.85,0.85,False,1.0,1.0,1.0,1.0,True
tdbD00011282,0.9178082191780822,0.85,0.85,0.85,False,1.0,1.0,1.0,1.0,True
tdbD00011291,0.972972972972973,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00011303,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011309,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011327,0.9473684210526315,0.9047619047619048,1.0,0.9500000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00011347,0.6666666666666666,0.5714285714285714,0.5217391304347826,0.5454545454545454,False,1.0,1.0,1.0,1.0,True
tdbD00011359,0.8591549295774648,0.7619047619047619,0.7619047619047619,0.7619047619047619,False,1.0,1.0,1.0,1.0,True
tdbD00011362,1.0,1.0,1.0,1.0,True,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False
tdbD00011363,0.5,0.43478260869565216,0.3448275862068966,0.38461538461538464,False,0.9634146341463414,0.9565217391304348,0.9565217391304348,0.9565217391304348,False
tdbD00011371,0.8783783783783784,0.8571428571428571,0.8181818181818182,0.8372093023255814,False,1.0,1.0,1.0,1.0,True
tdbD00011375,0.8648648648648649,0.7727272727272727,1.0,0.8717948717948718,False,1.0,1.0,1.0,1.0,True
tdbD00011387,0.6842105263157895,0.38095238095238093,0.38095238095238093,0.38095238095238093,False,1.0,1.0,1.0,1.0,True
tdbD00011407,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011410,0.9324324324324325,0.9523809523809523,0.9090909090909091,0.9302325581395349,False,1.0,1.0,1.0,1.0,True
tdbD00011417,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011423,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011424,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011468,0.8611111111111112,0.7619047619047619,0.7619047619047619,0.7619047619047619,False,1.0,1.0,1.0,1.0,True
tdbD00011481,0.8611111111111112,0.7619047619047619,0.7619047619047619,0.7619047619047619,False,1.0,1.0,1.0,1.0,True
tdbD00011485,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011505,0.974025974025974,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00011513,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011526,0.9473684210526315,1.0,0.9090909090909091,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00011530,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011537,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011540,0.9452054794520548,0.9,1.0,0.9473684210526316,False,1.0,1.0,1.0,1.0,True
tdbD00011549,0.9487179487179487,0.7894736842105263,0.75,0.7692307692307692,False,1.0,1.0,1.0,1.0,True
tdbD00011660,0.6438356164383562,0.45,0.5,0.4736842105263158,False,1.0,1.0,1.0,1.0,True
tdbD00011664,0.8333333333333334,0.7,0.7368421052631579,0.717948717948718,False,1.0,1.0,1.0,1.0,True
tdbD00011676,0.6428571428571429,0.3125,0.3125,0.3125,False,0.7714285714285715,0.625,0.7142857142857143,0.6666666666666666,False
tdbD00011695,0.7790697674418605,0.5833333333333334,0.6086956521739131,0.5957446808510638,False,1.0,1.0,1.0,1.0,True
tdbD00011769,0.9764705882352941,1.0,0.9583333333333334,0.9787234042553191,False,1.0,1.0,1.0,1.0,True
tdbD00011783,0.9726027397260274,0.9545454545454546,1.0,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00011806,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011815,0.8666666666666667,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00011833,0.8021978021978022,0.72,0.5454545454545454,0.6206896551724138,False,0.8681318681318682,0.68,0.68,0.68,False
tdbD00011871,0.9529411764705882,0.88,0.8148148148148148,0.8461538461538461,False,0.9294117647058824,0.88,0.88,0.88,False
tdbD00011874,0.9452054794520548,0.95,0.9047619047619048,0.9268292682926829,False,1.0,1.0,1.0,1.0,True
tdbD00011878,0.9733333333333334,1.0,0.9523809523809523,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00011962,0.92,0.85,0.7391304347826086,0.7906976744186046,False,1.0,1.0,1.0,1.0,True
tdbD00011969,0.9761904761904762,1.0,0.9615384615384616,0.9803921568627451,False,0.9761904761904762,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00011973,0.875,0.8095238095238095,0.7083333333333334,0.7555555555555556,False,1.0,1.0,1.0,1.0,True
tdbD00011974,0.8933333333333333,0.85,0.85,0.85,False,1.0,1.0,1.0,1.0,True
tdbD00011977,0.5675675675675675,0.55,0.39285714285714285,0.45833333333333337,False,1.0,1.0,1.0,1.0,True
tdbD00011980,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00011987,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00011991,0.788235294117647,0.72,0.6428571428571429,0.6792452830188679,False,0.8823529411764706,0.48,0.5714285714285714,0.5217391304347826,False
tdbD00012002,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00012012,0.9459459459459459,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00012019,0.6666666666666666,0.5909090909090909,0.6842105263157895,0.6341463414634148,False,1.0,1.0,1.0,1.0,True
tdbD00012042,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00012045,0.7088607594936709,0.5714285714285714,0.5714285714285714,0.5714285714285714,False,1.0,1.0,1.0,1.0,True
tdbD00012048,0.8933333333333333,0.8095238095238095,0.7083333333333334,0.7555555555555556,False,1.0,1.0,1.0,1.0,True
tdbD00012057,0.7397260273972602,0.7272727272727273,0.8,0.761904761904762,False,1.0,1.0,1.0,1.0,True
tdbD00012078,0.9466666666666667,1.0,0.9166666666666666,0.9565217391304348,False,1.0,1.0,1.0,1.0,True
tdbD00012082,0.6705882352941176,0.5,0.5217391304347826,0.5106382978723404,False,1.0,1.0,1.0,1.0,True
tdbD00012095,0.5657894736842105,0.5454545454545454,0.5454545454545454,0.5454545454545454,False,1.0,1.0,1.0,1.0,True
,0.8948215521646078,0.8553054884786506,0.8609039552432709,0.8562712377787015,0.2762237762237762,0.99180829228773,0.9841244313061669,0.9946074846087513,0.9888191375655273,0.8776223776223776
